index,Municipio,IDHM_2010,IDHM_Renda_2010,IDHM_Longevidade_2010,IDHM_Educação_2010,nome_municipio,UF,Municipio_mapa,nome_unico,Pop_2018,Area,pop_por_area
5227,São Domingos (PB),548,555,754,394,São Domingos,PB,SAO DOMINGOS PB,Sao Domingos PB,3087,169.105,18.25493036870584
295,São Domingos (SC),765,769,861,675,São Domingos,SC,SAO DOMINGOS SC,Sao Domingos SC,9457,366.787,25.783356552985797
4448,São Domingos (SE),588,572,756,471,São Domingos,SE,SAO DOMINGOS SE,Sao Domingos SE,11065,101.999,108.48145570054608
3347,São Domingos das Dores (MG),638,602,800,539,São Domingos das Dores,MG,SAO DOMINGOS DAS DORES MG,Sao Domingos das Dores MG,5630,60.865,92.4997946274542
4291,São Domingos do Araguaia (PA),594,629,738,451,São Domingos do Araguaia,PA,SAO DOMINGOS DO ARAGUAIA PA,Sao Domingos do Araguaia PA,25358,1392.464,18.21088372841237
4397,São Domingos do Azeitão (MA),590,576,732,486,São Domingos do Azeitão,MA,SAO DOMINGOS DO AZEITAO MA,Sao Domingos do Azeitao MA,7363,960.932,7.6623527991574845
5387,São Domingos do Capim (PA),532,509,773,382,São Domingos do Capim,PA,SAO DOMINGOS DO CAPIM PA,Sao Domingos do Capim PA,31837,1677.249,18.98167773538693
4424,São Domingos do Cariri (PB),589,603,773,438,São Domingos do Cariri,PB,SAO DOMINGOS DO CARIRI PB,Sao Domingos do Cariri PB,2581,218.8,11.79616087751371
4593,São Domingos do Maranhão (MA),582,549,713,504,São Domingos do Maranhão,MA,SAO DOMINGOS DO MARANHAO MA,Sao Domingos do Maranhao MA,34368,1151.978,29.83390307801017
2403,São Domingos do Norte (ES),682,679,811,575,São Domingos do Norte,ES,SAO DOMINGOS DO NORTE ES,Sao Domingos do Norte ES,8589,298.58,28.76615982316297
2188,São Domingos do Prata (MG),690,674,823,593,São Domingos do Prata,MG,SAO DOMINGOS DO PRATA MG,Sao Domingos do Prata MG,17393,743.768,23.38498026266255
319,São Domingos do Sul (RS),763,780,839,680,São Domingos do Sul,RS,SAO DOMINGOS DO SUL RS,Sao Domingos do Sul RS,3065,78.67,38.960213550273295
3779,São Felipe (BA),616,565,787,525,São Felipe,BA,SAO FELIPE BA,Sao Felipe BA,21069,222.408,94.73130462932988
3147,São Felipe D'Oeste (RO),649,615,780,571,São Felipe D'Oeste,RO,SAO FELIPE D'OESTE RO,Sao Felipe D'Oeste RO,5280,541.647,9.748046236755672
3978,São Fernando (RN),608,591,750,508,São Fernando,RN,SAO FERNANDO RN,Sao Fernando RN,3573,404.428,8.834699872412395
2180,São Fidélis (RJ),691,685,787,611,São Fidélis,RJ,SAO FIDELIS RJ,Sao Fidélis RJ,38626,1034.893,37.32366534511297
3340,São Francisco (MG),638,595,804,542,São Francisco,MG,SAO FRANCISCO MG,Sao Francisco MG,56163,3308.1,16.977419062301625
4646,São Francisco (PB),580,560,726,481,São Francisco,PB,SAO FRANCISCO PB,Sao Francisco PB,3371,95.055,35.463678922728946
4468,São Francisco (SE),587,564,732,490,São Francisco,SE,SAO FRANCISCO SE,Sao Francisco SE,3987,83.872,47.53672262495231
1234,São Francisco (SP),723,705,814,658,São Francisco,SP,SAO FRANCISCO SP,Sao Francisco SP,2826,75.579,37.39133886397016
2556,São Francisco de Assis (RS),675,681,818,552,São Francisco de Assis,RS,SAO FRANCISCO DE ASSIS RS,Sao Francisco de Assis RS,18471,2508.453,7.363502525261586
5548,São Francisco de Assis do Piauí (PI),485,462,734,336,São Francisco de Assis do Piauí,PI,SAO FRANCISCO DE ASSIS DO PIAUI PI,Sao Francisco de Assis do Piauí PI,5731,1072.48,5.34368939280919
3097,São Francisco de Goiás (GO),651,658,825,509,São Francisco de Goiás,GO,SAO FRANCISCO DE GOIAS GO,Sao Francisco de Goiás GO,6260,415.791,15.055640934988974
3329,São Francisco de Itabapoana (RJ),639,618,791,533,São Francisco de Itabapoana,RJ,SAO FRANCISCO DE ITABAPOANA RJ,Sao Francisco de Itabapoana RJ,42201,1118.037,37.74562022544871
2915,São Francisco de Paula (MG),660,660,812,537,São Francisco de Paula,MG,SAO FRANCISCO DE PAULA MG,Sao Francisco de Paula MG,6535,316.822,20.62672415425697
2324,São Francisco de Paula (RS),685,701,860,534,São Francisco de Paula,RS,SAO FRANCISCO DE PAULA RS,Sao Francisco de Paula RS,21633,3265.718,6.624270681056968
2248,São Francisco de Sales (MG),688,711,867,528,São Francisco de Sales,MG,SAO FRANCISCO DE SALES MG,Sao Francisco de Sales MG,6200,1128.864,5.492247073163818
4558,São Francisco do Brejão (MA),584,556,748,479,São Francisco do Brejão,MA,SAO FRANCISCO DO BREJAO MA,Sao Francisco do Brejao MA,11652,745.606,15.627556645198672
2836,São Francisco do Glória (MG),663,647,833,541,São Francisco do Glória,MG,SAO FRANCISCO DO GLORIA MG,Sao Francisco do Glória MG,4889,164.613,29.69996294338843
3887,São Francisco do Guaporé (RO),611,657,751,462,São Francisco do Guaporé,RO,SAO FRANCISCO DO GUAPORE RO,Sao Francisco do Guaporé RO,19842,10959.767,1.810439948221527
3528,São Francisco do Oeste (RN),628,581,779,547,São Francisco do Oeste,RN,SAO FRANCISCO DO OESTE RN,Sao Francisco do Oeste RN,4200,75.588,55.5643752976663
3964,São Francisco do Pará (PA),608,571,785,502,São Francisco do Pará,PA,SAO FRANCISCO DO PARA PA,Sao Francisco do Pará PA,15833,479.441,33.0238757219345
4852,São Francisco do Piauí (PI),570,557,744,448,São Francisco do Piauí,PI,SAO FRANCISCO DO PIAUI PI,Sao Francisco do Piauí PI,6425,1340.665,4.792397802583047
348,São Francisco do Sul (SC),762,740,856,699,São Francisco do Sul,SC,SAO FRANCISCO DO SUL SC,Sao Francisco do Sul SC,51677,493.418,104.73270127964524
5110,São Félix de Balsas (MA),557,517,778,430,São Félix de Balsas,MA,SAO FELIX DE BALSAS MA,Sao Félix de Balsas MA,4609,2032.364,2.267802421219821
3703,São Félix de Minas (MG),620,589,795,510,São Félix de Minas,MG,SAO FELIX DE MINAS MG,Sao Félix de Minas MG,3377,162.56,20.77386811023622
2726,São Félix do Araguaia (MT),668,652,848,538,São Félix do Araguaia,MT,SAO FELIX DO ARAGUAIA MT,Sao Félix do Araguaia MT,11615,16713.475,0.6949482378739311
3905,São Félix do Piauí (PI),610,587,742,520,São Félix do Piauí,PI,SAO FELIX DO PIAUI PI,Sao Félix do Piauí PI,2954,627.157,4.710144349819902
4769,São Félix do Tocantins (TO),574,550,771,446,São Félix do Tocantins,TO,SAO FELIX DO TOCANTINS TO,Sao Félix do Tocantins TO,1572,1908.678,0.8236067057932244
4290,São Félix do Xingu (PA),594,638,798,411,São Félix do Xingu,PA,SAO FELIX DO XINGU PA,Sao Félix do Xingu PA,124763,84212.932,1.4815183017259157
4369,São Gabriel (BA),592,550,704,537,São Gabriel,BA,SAO GABRIEL BA,Sao Gabriel BA,18798,1146.054,16.40236847478391
1958,São Gabriel (RS),699,711,822,585,São Gabriel,RS,SAO GABRIEL RS,Sao Gabriel RS,64606,6007.153,10.754845098834672
3930,São Gabriel da Cachoeira (AM),609,610,777,476,São Gabriel da Cachoeira,AM,SAO GABRIEL DA CACHOEIRA AM,Sao Gabriel da Cachoeira AM,44816,109181.24,0.4104734476362423
1658,São Gabriel da Palha (ES),709,739,835,578,São Gabriel da Palha,ES,SAO GABRIEL DA PALHA ES,Sao Gabriel da Palha ES,37361,434.887,85.9096730874917
1058,São Gabriel do Oeste (MS),729,751,850,608,São Gabriel do Oeste,MS,SAO GABRIEL DO OESTE MS,Sao Gabriel do Oeste MS,26363,3864.691,6.821502676410611
3106,São Geraldo (MG),651,656,831,507,São Geraldo,MG,SAO GERALDO MG,Sao Geraldo MG,12164,185.578,65.54656263134639
4158,São Geraldo da Piedade (MG),600,625,774,447,São Geraldo da Piedade,MG,SAO GERALDO DA PIEDADE MG,Sao Geraldo da Piedade MG,4015,152.336,26.356212582711898
4264,São Geraldo do Araguaia (PA),595,594,793,447,São Geraldo do Araguaia,PA,SAO GERALDO DO ARAGUAIA PA,Sao Geraldo do Araguaia PA,36552,4354.814,8.393469847391874
3495,São Geraldo do Baixio (MG),630,631,824,482,São Geraldo do Baixio,MG,SAO GERALDO DO BAIXIO MG,Sao Geraldo do Baixio MG,3963,280.954,14.105511934338006
2667,São Gonçalo do Abaeté (MG),670,665,796,568,São Gonçalo do Abaeté,MG,SAO GONCALO DO ABAETE MG,Sao Gonçalo do Abaeté MG,6923,2692.171,2.5715305602801606
2789,São Gonçalo do Amarante (CE),665,587,775,646,São Gonçalo do Amarante,CE,SAO GONCALO DO AMARANTE CE,Sao Gonçalo do Amarante CE,48516,833.894,58.180056458015045
5057,São Gonçalo do Gurguéia (PI),560,572,701,438,São Gonçalo do Gurguéia,PI,SAO GONCALO DO GURGUEIA PI,Sao Gonçalo do Gurguéia PI,3025,1385.3,2.1836425323034723
2208,São Gonçalo do Pará (MG),689,682,842,570,São Gonçalo do Pará,MG,SAO GONCALO DO PARA MG,Sao Gonçalo do Pará MG,12218,265.73,45.97900124186204
3777,São Gonçalo do Piauí (PI),616,538,739,588,São Gonçalo do Piauí,PI,SAO GONCALO DO PIAUI PI,Sao Gonçalo do Piauí PI,4999,150.07,33.31112147664423
2742,São Gonçalo do Rio Abaixo (MG),667,658,792,569,São Gonçalo do Rio Abaixo,MG,SAO GONCALO DO RIO ABAIXO MG,Sao Gonçalo do Rio Abaixo MG,10818,363.828,29.733830271446948
3302,São Gonçalo do Rio Preto (MG),640,593,815,542,São Gonçalo do Rio Preto,MG,SAO GONCALO DO RIO PRETO MG,Sao Gonçalo do Rio Preto MG,3161,314.458,10.05221683022852
1466,São Gonçalo do Sapucaí (MG),715,706,850,609,São Gonçalo do Sapucaí,MG,SAO GONCALO DO SAPUCAI MG,Sao Gonçalo do Sapucaí MG,25332,516.683,49.0281274979049
3551,São Gonçalo dos Campos (BA),627,636,752,516,São Gonçalo dos Campos,BA,SAO GONCALO DOS CAMPOS BA,Sao Gonçalo dos Campos BA,37139,294.768,125.9940020626391
887,São Gotardo (MG),736,739,855,632,São Gotardo,MG,SAO GOTARDO MG,Sao Gotardo MG,35145,866.087,40.57906422795863
3361,São Jerônimo da Serra (PR),637,626,822,503,São Jerônimo da Serra,PR,SAO JERONIMO DA SERRA PR,Sao Jerônimo da Serra PR,11213,823.774,13.611743026606812
4197,São João Batista (MA),598,493,752,577,São João Batista,MA,SAO JOAO BATISTA MA,Sao Joao Batista MA,20629,649.956,31.73907156792152
792,São João Batista (SC),740,739,865,634,São João Batista,SC,SAO JOAO BATISTA SC,Sao Joao Batista SC,36244,199.976,181.2417490098812
1197,São João Batista do Glória (MG),724,713,845,631,São João Batista do Glória,MG,SAO JOAO BATISTA DO GLORIA MG,Sao Joao Batista do Glória MG,7407,547.908,13.518692919249215
3334,São João Evangelista (MG),638,620,806,520,São João Evangelista,MG,SAO JOAO EVANGELISTA MG,Sao Joao Evangelista MG,15781,478.183,33.00200969085058
1665,São João Nepomuceno (MG),708,696,850,600,São João Nepomuceno,MG,SAO JOAO NEPOMUCENO MG,Sao Joao Nepomuceno MG,26272,407.427,64.48271714932982
4856,São João (PE),570,565,768,426,São João,PE,SAO JOAO PE,Sao Joao PE,22686,258.334,87.81654757019982
1112,São João (PR),727,695,838,660,São João,PR,SAO JOAO PR,Sao Joao PR,10303,388.059,26.55008645592552
3027,São João da Baliza (RR),655,614,780,587,São João da Baliza,RR,SAO JOAO DA BALIZA RR,Sao Joao da Baliza RR,8052,4284.505,1.879330284361904
49,São João da Boa Vista (SP),797,776,871,749,São João da Boa Vista,SP,SAO JOAO DA BOA VISTA SP,Sao Joao da Boa Vista SP,98774,659.072,149.8682996698388
5076,São João da Canabrava (PI),559,539,726,446,São João da Canabrava,PI,SAO JOAO DA CANABRAVA PI,Sao Joao da Canabrava PI,4602,480.537,9.576785970695283
5481,São João da Fronteira (PI),515,516,753,351,São João da Fronteira,PI,SAO JOAO DA FRONTEIRA PI,Sao Joao da Fronteira PI,6019,817.111,7.366196269539879
3425,São João da Lagoa (MG),634,575,813,546,São João da Lagoa,MG,SAO JOAO DA LAGOA MG,Sao Joao da Lagoa MG,4896,998.015,4.905737889711077
3068,São João da Mata (MG),653,676,822,501,São João da Mata,MG,SAO JOAO DA MATA MG,Sao Joao da Mata MG,2753,120.536,22.839649565275103
1209,São João da Paraúna (GO),724,699,818,664,São João da Paraúna,GO,SAO JOAO DA PARAUNA GO,Sao Joao da Paraúna GO,1417,287.825,4.92313037435942
4578,São João da Ponta (PA),583,522,767,495,São João da Ponta,PA,SAO JOAO DA PONTA PA,Sao Joao da Ponta PA,6059,195.918,30.92620381996549
4882,São João da Ponte (MG),569,559,786,419,São João da Ponte,MG,SAO JOAO DA PONTE MG,Sao Joao da Ponte MG,25235,1851.102,13.632420039522405
4610,São João da Serra (PI),582,545,757,478,São João da Serra,PI,SAO JOAO DA SERRA PI,Sao Joao da Serra PI,6157,997.035,6.17530979353784
2082,São João da Urtiga (RS),694,702,828,575,São João da Urtiga,RS,SAO JOAO DA URTIGA RS,Sao Joao da Urtiga RS,4674,171.177,27.30507019050457
5077,São João da Varjota (PI),559,536,708,460,São João da Varjota,PI,SAO JOAO DA VARJOTA PI,Sao Joao da Varjota PI,4832,395.306,12.223442092960896
1319,São João das Duas Pontes (SP),720,675,806,686,São João das Duas Pontes,SP,SAO JOAO DAS DUAS PONTES SP,Sao Joao das Duas Pontes SP,2574,129.462,19.882282059600502
5401,São João das Missões (MG),529,502,776,381,São João das Missões,MG,SAO JOAO DAS MISSOES MG,Sao Joao das Missões MG,12899,678.274,19.01738825312484
582,São João de Iracema (SP),748,682,833,738,São João de Iracema,SP,SAO JOAO DE IRACEMA SP,Sao Joao de Iracema SP,1912,178.396,10.717729097064955
5335,São João de Pirabas (PA),539,529,753,393,São João de Pirabas,PA,SAO JOAO DE PIRABAS PA,Sao Joao de Pirabas PA,22842,656.245,34.807122339979735
5205,São João do Araguaia (PA),550,530,741,424,São João do Araguaia,PA,SAO JOAO DO ARAGUAIA PA,Sao Joao do Araguaia PA,13940,1279.889,10.891569503292864
5446,São João do Arraial (PI),523,496,720,401,São João do Arraial,PI,SAO JOAO DO ARRAIAL PI,Sao Joao do Arraial PI,7937,213.355,37.20090928265098
2825,São João do Caiuá (PR),664,678,785,551,São João do Caiuá,PR,SAO JOAO DO CAIUA PR,Sao Joao do Caiuá PR,5874,304.413,19.296153580826047
3674,São João do Cariri (PB),622,618,797,488,São João do Cariri,PB,SAO JOAO DO CARIRI PB,Sao Joao do Cariri PB,4313,653.094,6.603949814268696
5504,São João do Carú (MA),509,487,684,397,São João do Carú,MA,SAO JOAO DO CARU MA,Sao Joao do Carú MA,15828,908.077,17.430239946612456
830,São João do Itaperiú (SC),738,714,873,645,São João do Itaperiú,SC,SAO JOAO DO ITAPERIU SC,Sao Joao do Itaperiú SC,3707,152.014,24.38591182391096
2124,São João do Ivaí (PR),693,677,803,611,São João do Ivaí,PR,SAO JOAO DO IVAI PR,Sao Joao do Ivaí PR,10386,353.331,29.394533737486945
3042,São João do Jaguaribe (CE),654,620,784,576,São João do Jaguaribe,CE,SAO JOAO DO JAGUARIBE CE,Sao Joao do Jaguaribe CE,7691,280.456,27.423196508543228
3117,São João do Manhuaçu (MG),650,659,836,498,São João do Manhuaçu,MG,SAO JOAO DO MANHUACU MG,Sao Joao do Manhuaçu MG,11440,143.096,79.94632973668027
3306,São João do Manteninha (MG),640,623,805,522,São João do Manteninha,MG,SAO JOAO DO MANTENINHA MG,Sao Joao do Manteninha MG,5798,137.928,42.03642480134563
358,São João do Oeste (SC),761,756,873,668,São João do Oeste,SC,SAO JOAO DO OESTE SC,Sao Joao do Oeste SC,6359,163.747,38.83429925433748
3167,São João do Oriente (MG),648,631,805,536,São João do Oriente,MG,SAO JOAO DO ORIENTE MG,Sao Joao do Oriente MG,7553,120.122,62.87774096335392
3590,São João do Pacuí (MG),625,606,798,504,São João do Pacuí,MG,SAO JOAO DO PACUI MG,Sao Joao do Pacuí MG,4389,415.922,10.5524593553599
3938,São João do Paraíso (MA),609,554,753,542,São João do Paraíso,MA,SAO JOAO DO PARAISO MA,Sao Joao do Paraíso MA,11162,2053.843,5.434689993344185
3798,São João do Paraíso (MG),615,583,808,493,São João do Paraíso,MG,SAO JOAO DO PARAISO MG,Sao Joao do Paraíso MG,23524,1925.575,12.216610622800982
3220,São João do Piauí (PI),645,615,769,567,São João do Piauí,PI,SAO JOAO DO PIAUI PI,Sao Joao do Piauí PI,20537,1527.773,13.442442038182374
590,São João do Polêsine (RS),748,748,847,661,São João do Polêsine,RS,SAO JOAO DO POLESINE RS,Sao Joao do Polêsine RS,2561,78.32,32.69918283963228
3965,São João do Rio do Peixe (PB),608,586,782,490,São João do Rio do Peixe,PB,SAO JOAO DO RIO DO PEIXE PB,Sao Joao do Rio do Peixe PB,17941,473.752,37.8700248231142
3012,São João do Sabugi (RN),655,620,779,581,São João do Sabugi,RN,SAO JOAO DO SABUGI RN,Sao Joao do Sabugi RN,6179,277.011,22.305973408998195
5474,São João do Soter (MA),517,486,711,401,São João do Soter,MA,SAO JOAO DO SOTER MA,Sao Joao do Soter MA,18438,1438.067,12.821377585328085
2071,São João do Sul (SC),695,682,840,587,São João do Sul,SC,SAO JOAO DO SUL SC,Sao Joao do Sul SC,7280,184.375,39.48474576271187
5168,São João do Tigre (PB),552,523,758,424,São João do Tigre,PB,SAO JOAO DO TIGRE PB,Sao Joao do Tigre PB,4430,816.116,5.4281499198643335
3512,São João do Triunfo (PR),629,655,801,475,São João do Triunfo,PR,SAO JOAO DO TRIUNFO PR,Sao Joao do Triunfo PR,14996,720.407,20.81601094936612
3800,São João dos Patos (MA),615,613,726,522,São João dos Patos,MA,SAO JOAO DOS PATOS MA,Sao Joao dos Patos MA,25860,1482.661,17.4416134234326
2253,São Joaquim (SC),687,705,817,562,São Joaquim,SC,SAO JOAQUIM SC,Sao Joaquim SC,26763,1889.862,14.16135146375767
345,São Joaquim da Barra (SP),762,740,847,706,São Joaquim da Barra,SP,SAO JOAQUIM DA BARRA SP,Sao Joaquim da Barra SP,51447,410.863,125.21692145557034
5352,São Joaquim do Monte (PE),537,549,741,381,São Joaquim do Monte,PE,SAO JOAQUIM DO MONTE PE,Sao Joaquim do Monte PE,21314,232.07,91.84297841168612
990,São Jorge (RS),732,750,846,617,São Jorge,RS,SAO JORGE RS,Sao Jorge RS,2757,117.38,23.487817345374
716,São Jorge do Ivaí (PR),743,727,810,696,São Jorge do Ivaí,PR,SAO JORGE DO IVAI PR,Sao Jorge do Ivaí PR,5559,315.088,17.64269029604428
2524,São Jorge do Patrocínio (PR),676,702,810,543,São Jorge do Patrocínio,PR,SAO JORGE DO PATROCINIO PR,Sao Jorge do Patrocínio PR,5698,404.69,14.079913019842348
806,São José da Barra (MG),739,722,876,637,São José da Barra,MG,SAO JOSE DA BARRA MG,Sao José da Barra MG,7371,314.253,23.45562333533809
2132,São José da Bela Vista (SP),693,679,844,580,São José da Bela Vista,SP,SAO JOSE DA BELA VISTA SP,Sao José da Bela Vista SP,8895,276.952,32.117478841098816
2645,São José da Boa Vista (PR),671,651,781,594,São José da Boa Vista,PR,SAO JOSE DA BOA VISTA PR,Sao José da Boa Vista PR,6254,399.667,15.648026982462902
5395,São José da Lagoa Tapada (PB),530,530,722,389,São José da Lagoa Tapada,PB,SAO JOSE DA LAGOA TAPADA PB,Sao José da Lagoa Tapada PB,7680,341.806,22.46888585923009
4788,São José da Laje (AL),573,574,755,434,São José da Laje,AL,SAO JOSE DA LAJE AL,Sao José da Laje AL,23855,256.637,92.9523022790946
4586,São José da Safira (MG),583,600,765,432,São José da Safira,MG,SAO JOSE DA SAFIRA MG,Sao José da Safira MG,4255,213.881,19.894240255095124
5421,São José da Tapera (AL),527,508,703,409,São José da Tapera,AL,SAO JOSE DA TAPERA AL,Sao José da Tapera AL,32111,494.498,64.93656192744966
1778,São José da Varginha (MG),704,682,857,597,São José da Varginha,MG,SAO JOSE DA VARGINHA MG,Sao José da Varginha MG,4927,205.501,23.9755524304018
5266,São José da Vitória (BA),546,553,686,429,São José da Vitória,BA,SAO JOSE DA VITORIA BA,Sao José da Vitória BA,5710,127.925,44.63552863005668
3111,São José das Missões (RS),651,652,782,542,São José das Missões,RS,SAO JOSE DAS MISSOES RS,Sao José das Missões RS,2562,98.125,26.10955414012739
1540,São José das Palmeiras (PR),713,686,844,627,São José das Palmeiras,PR,SAO JOSE DAS PALMEIRAS PR,Sao José das Palmeiras PR,3682,182.419,20.184300977420115
4953,São José de Caiana (PB),565,545,762,434,São José de Caiana,PB,SAO JOSE DE CAIANA PB,Sao José de Caiana PB,6255,176.327,35.473863900593784
4714,São José de Espinharas (PB),577,543,790,448,São José de Espinharas,PB,SAO JOSE DE ESPINHARAS PB,Sao José de Espinharas PB,4665,725.656,6.42866592434983
4393,São José de Piranhas (PB),591,594,755,461,São José de Piranhas,PB,SAO JOSE DE PIRANHAS PB,Sao José de Piranhas PB,20053,677.305,29.60704557031175
4954,São José de Princesa (PB),565,533,765,443,São José de Princesa,PB,SAO JOSE DE PRINCESA PB,Sao José de Princesa PB,3908,158.023,24.730577194459038
3069,São José de Ubá (RJ),652,633,798,548,São José de Ubá,RJ,SAO JOSE DE UBA RJ,Sao José de Ubá RJ,7134,249.688,28.571657428470733
2337,São José do Barreiro (SP),684,666,813,591,São José do Barreiro,SP,SAO JOSE DO BARREIRO SP,Sao José do Barreiro SP,4151,570.685,7.273714921541657
3918,São José do Belmonte (PE),610,569,769,520,São José do Belmonte,PE,SAO JOSE DO BELMONTE PE,Sao José do Belmonte PE,33895,1474.086,22.993909446260258
4682,São José do Bonfim (PB),578,549,713,493,São José do Bonfim,PB,SAO JOSE DO BONFIM PB,Sao José do Bonfim PB,3526,134.724,26.17202577120632
4632,São José do Brejo do Cruz (PB),581,535,776,473,São José do Brejo do Cruz,PB,SAO JOSE DO BREJO DO CRUZ PB,Sao José do Brejo do Cruz PB,1791,254.796,7.029152733951868
2224,São José do Calçado (ES),688,669,814,599,São José do Calçado,ES,SAO JOSE DO CALCADO ES,Sao José do Calçado ES,10566,273.489,38.63409497274114
3803,São José do Campestre (RN),615,564,789,522,São José do Campestre,RN,SAO JOSE DO CAMPESTRE RN,Sao José do Campestre RN,12833,341.115,37.620743737449246
1010,São José do Cedro (SC),731,753,830,625,São José do Cedro,SC,SAO JOSE DO CEDRO SC,Sao José do Cedro SC,13838,281.27,49.19827923347673
3386,São José do Cerrito (SC),636,618,827,503,São José do Cerrito,SC,SAO JOSE DO CERRITO SC,Sao José do Cerrito SC,8421,948.714,8.876226133481744
