Municipio_mapa,UF,Município,Latitude,Longitude,IDHM_2010,IDHM_Renda_2010,IDHM_Longevidade_2010,IDHM_Educação_2010,Pop_2018,Area,pop_por_area,VAR01,VAR02,VAR03,VAR04,VAR05,VAR06,VAR07,VAR08,VAR09,VAR10,VAR11,VAR12,VAR13,VAR14,VAR15,VAR16,VAR17,VAR18,VAR19,VAR20,VAR21,VAR22,VAR23,VAR24,VAR25,VAR26,VAR27,VAR28,VAR29,VAR30,VAR31,VAR32,VAR33,VAR34,VAR35,VAR36,VAR37,VAR38,VAR39,VAR40,VAR41,VAR42,VAR43,VAR44,VAR45,VAR46,VAR47,VAR48,VAR49,VAR50,VAR51,VAR52,VAR53,VAR54,VAR55,VAR56,VAR57,VAR58,VAR59,VAR60,VAR61,VAR62,VAR63,VAR64,VAR65,VAR66,VAR67,VAR68,VAR69,VAR70,VAR71,VAR72,VAR73,VAR74,VAR75,VAR76,VAR77,VAR78,VAR79,VAR80,VAR81,VAR82,VAR83,VAR84,VAR85,VAR86,VAR87,VAR88,VAR89,VAR90,VAR91,VAR92,VAR93,VAR94,VAR95,VAR96,VAR97,VAR98,VAR99,VAR100,VAR101,VAR102,coef_microregioes,PIB_PerCapita
ASSUNCAO PB,PB,ASSUNCAO,-7.073396,-36.7274003,609,601,738,510,3870,126.428,30.61030784319929,3870,126.428,34973,1912,2727,8631,20015,1688,5,Centro Local,5,Centro Local,,,,,,5,,1.04139268515823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NÃO,1955.25655535855,261.266666666667,914.433333333332,0.0,0.0,0.0,3687.11666666667,8336.33333333334,0.0,0.0,4252.73191489361,-1693.9898886918832,-1040.823222025218,-1955.25655535855,-1955.25655535855,-1955.25655535855,1731.86011130812,6381.076777974789,-1955.25655535855,-1955.25655535855,2297.4753595350603,1,NÃO,12,12.63,4,1.72,7.175,,,,,,,,,,6,5,0.0,1,0.25062656641604,7,0.0,0.0,0.0,0.0,0.5,9.036950904392764
ASTOLFO DUTRA MG,MG,ASTOLFO DUTRA,-21.3132636,-42.8624102,694,686,858,567,14085,158.891,88.64567533718083,14085,158.891,277476,11611,92679,88519,50777,33891,5,Centro Local,5,Centro Local,,,,,,5,,1.68124123737559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NÃO,3009.98130475189,869.733333333331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28723.4032520814,-2140.2479714185592,-3009.98130475189,-3009.98130475189,-3009.98130475189,-3009.98130475189,-3009.98130475189,-3009.98130475189,-3009.98130475189,-3009.98130475189,25713.42194732951,0,NÃO,50,52.63,41,17.67,35.15,8.0,1.0,0.0,0.0,0.0,0.0,,,,6,4,0.0,61,4.30213696311446,7,10340.2656576,2689.492192,18886.390688,8919.103289,0.5,19.70010649627263
ASTORGA PR,PR,ASTORGA,-23.2350184,-51.6647074,747,754,818,675,26011,434.792,59.82400780143149,26011,434.792,621806,99010,83285,285250,107995,46267,5,Centro Local,5,Centro Local,,,Centro de Zona,4a,Centro local A,4,2.44715803134222,2.14612803567824,0.301029995663981,8,140.0,15.0,27.0,51.0,47.0,8,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,SIM,4406.50031762085,11398.3266666667,4695.01,4684.04333333333,356.623333333333,4034.88672698892,7047.57333333333,6204.07130212684,0.0,0.0,5604.11704944967,6991.82634904585,288.50968237915004,277.54301571248016,-4049.876984287517,-371.6135906319301,2641.07301571248,1797.57098450599,-4406.50031762085,-4406.50031762085,1197.61673182882,0,NÃO,58,61.05,71,30.6,45.825,7.0,1.0,1.0,1.0,0.0,1.0,7.0,,6.0,6,3,2.26827111606628,240,9.19152847458925,7,208637.933741937,133812.128235683,217586.557197787,154289.173252172,0.5,23.905501518588288
ATALAIA DO NORTE AM,AM,ATALAIA DO NORTE,-4.3658547,-70.1908742,450,481,733,259,19438,76435.093,0.2543072721845187,19438,76435.093,168978,62482,5264,20560,78761,1911,5,Centro Local,5,Centro Local,,,,,,5,1.0,1.0,0.0,,,,,,,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,NÃO,382.583333333334,0.0,0.0,0.0,0.0,0.0,2801.33333333333,641.916666666668,0.0,0.0,0.0,-382.583333333334,-382.583333333334,-382.583333333334,-382.583333333334,-382.583333333334,2418.749999999996,259.333333333334,-382.583333333334,-382.583333333334,-382.583333333334,1,SIM,3,3.16,1,0.43,1.795,,,,,,,,,,6,5,1.54336865932709,1,0.0501982832187139,7,19519.0375666,15433.6576108,22696.55531,12256.1398674,0.5,8.693178310525774
ATALAIA PR,PR,ATALAIA,-23.1513833,-52.0529697,736,707,854,660,3902,137.663,28.34458060626312,3902,137.663,110926,36884,7045,38678,20799,7519,5,Centro Local,5,Centro Local,,,,,,5,,1.20411998265592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NÃO,352.14134373035,0.0,89.2999999999999,0.0,0.0,0.0,1084.05,1455.48463546018,0.0,0.0,892.578801843319,-352.14134373035,-262.8413437303501,-352.14134373035,-352.14134373035,-352.14134373035,731.90865626965,1103.34329172983,-352.14134373035,-352.14134373035,540.4374581129689,0,NÃO,20,21.05,17,7.33,14.19,,,,,,,,,,6,5,2.56278831368529,19,4.88180883864337,7,140581.888037853,9029.21154065,95139.4167166167,93078.5960961734,0.5,28.427985648385445
ATALANTA SC,SC,ATALANTA,-27.421916,-49.778863,733,736,802,668,3226,93.872,34.36594511675473,3226,93.872,96916,28756,14110,29181,17791,7077,5,Centro Local,5,Centro Local,,,,,,5,,1.38021124171161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NÃO,575.142454065243,0.0,0.0,0.0,0.0,0.0,1286.88629478399,714.066666666667,0.0,0.0,3750.47157920177,-575.142454065243,-575.142454065243,-575.142454065243,-575.142454065243,-575.142454065243,711.743840718747,138.92421260142396,-575.142454065243,-575.142454065243,3175.329125136527,0,NÃO,22,23.16,13,5.6,14.38,8.0,1.0,0.0,0.0,0.0,0.0,,,,6,4,0.0,20,6.23052959501558,7,29554.8794241,87466.5004671,23654.2477684,7107.6472536,0.5,30.042157470551768
ATALEIA MG,MG,ATALEIA,-18.04432,-41.1110524,588,592,813,423,13064,1836.925,7.111885351878819,13064,1836.925,147331,33584,13887,41635,52708,5517,5,Centro Local,5,Centro Local,,,,,,5,,1.49136169383427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NÃO,39.6933333333333,0.0,0.0,0.0,0.0,0.0,0.0,396.933333333334,0.0,0.0,0.0,-39.6933333333333,-39.6933333333333,-39.6933333333333,-39.6933333333333,-39.6933333333333,-39.6933333333333,357.2400000000007,-39.6933333333333,-39.6933333333333,-39.6933333333333,1,NÃO,21,22.11,17,7.33,14.72,8.0,1.0,1.0,0.0,0.0,0.0,,,,6,5,2.67911818738518,19,1.47653092943736,7,0.0,0.0,0.0,0.0,0.5,11.27763319044703
ATIBAIA SP,SP,ATIBAIA,-23.1177393,-46.5547861,765,786,851,670,166296,586.887,283.3526726610063,166296,586.887,6422761,199449,1704082,2998304,625534,895391,3B,Centro Sub-Regional B,,,,,,,,3,3.51904003864834,2.91698004732038,0.602059991327962,6,826.0,111.0,195.0,283.0,237.0,7,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,SIM,44195.929591813,57069.1833333333,38166.1666666667,102259.493959784,15343.3666666667,77228.3333333333,32713.2766666667,31388.2333333333,0.0,1223.06666666667,86568.175291679,12873.253741520297,-6029.7629251463,58063.564367971,-28852.562925146303,33032.4037415203,-11482.6529251463,-12807.6962584797,-44195.929591813,-42972.86292514633,42372.245699866,0,NÃO,85,89.47,140,60.34,74.905,5.0,1.0,1.0,1.0,1.0,1.0,5.0,,6.0,6,2,1.2267282436138,7641,45.4256312087938,6,199723.163886038,120724.1457544,123134.7632985,65894.86944475,1.5,38.622462356280366
AUGUSTINOPOLIS TO,TO,AUGUSTINOPOLIS,-5.4662267,-47.8897519,670,614,793,619,18178,394.976,46.02304950174188,18178,394.976,222591,12987,17940,80526,95693,15446,4B,Centro de Zona B,5,Centro Local,,,,,,4,1.81291335664286,1.81291335664286,0.0,8,65.0,10.0,12.0,23.0,20.0,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,SIM,30607.7348595786,19425.0666666667,20041.3833333333,70632.0097406985,8222.56666666666,61697.9,18019.3833333333,32234.8011014035,0.0,46404.3333333333,25554.5351610914,-11182.6681929119,-10566.3515262453,40024.2748811199,-22385.168192911937,31090.165140421403,-12588.3515262453,1627.0662418249012,-30607.7348595786,15796.5984737547,-5053.199698487199,0,NÃO,37,38.95,34,14.66,26.805,8.0,1.0,1.0,0.0,0.0,1.0,7.0,,,6,3,5.11607437561888,45,2.44405822289811,7,71023.0757955,10342.377654,47852.5469327,37199.645226,2.0,12.245076466057872
AUGUSTO CORREA PA,PA,AUGUSTO CORREA,-1.0229335,-46.6404029,520,480,772,380,45516,1085.843,41.91766212979224,45516,1085.843,309293,79878,11743,52054,158191,7427,5,Centro Local,5,Centro Local,,,,,,5,1.39794000867204,1.39794000867204,0.0,,,,,,,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,NÃO,5766.29636363637,0.0,0.0,0.0,0.0,0.0,19923.7333333333,14750.8666666667,0.0,0.0,22988.3636363637,-5766.29636363637,-5766.29636363637,-5766.29636363637,-5766.29636363637,-5766.29636363637,14157.43696969693,8984.57030303033,-5766.29636363637,-5766.29636363637,17222.06727272733,0,NÃO,22,23.16,13,5.6,14.38,8.0,1.0,1.0,0.0,0.0,0.0,,,,6,3,1.62580191580983,2,0.0434801513109266,7,0.0,0.0,0.0,0.0,0.5,6.79525881008876
AUGUSTO DE LIMA MG,MG,AUGUSTO DE LIMA,-18.1092963,-44.2651945,656,622,815,557,4888,1254.832,3.895342165325717,4888,1254.832,68462,14384,3575,25784,21935,2784,5,Centro Local,5,Centro Local,,,,,,5,,1.25527250510331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NÃO,1633.79578574266,0.0,0.0,0.0,0.0,0.0,652.816666666667,497.566666666667,0.0,0.0,15063.7384472757,-1633.79578574266,-1633.79578574266,-1633.79578574266,-1633.79578574266,-1633.79578574266,-980.979119075993,-1136.229119075993,-1633.79578574266,-1633.79578574266,13429.94266153304,0,NÃO,14,14.74,8,3.45,9.095,,,,,,,,,,6,5,0.0,4,0.82152392688437,7,0.0,0.0,0.0,0.0,0.5,14.006137479541735
AUGUSTO PESTANA RS,RS,AUGUSTO PESTANA,-28.5148413,-53.9906433,743,779,847,621,6706,347.057,19.322474406221456,6706,347.057,298334,107345,14954,124599,32462,18975,5,Centro Local,5,Centro Local,,,,,,5,1.77815125038364,1.77815125038364,0.0,,,,,,,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,NÃO,627.512013505218,81.9333333333333,81.9333333333333,0.0,0.0,0.0,570.266666666667,458.916666666667,0.0,1483.8,3119.13812154697,-545.5786801718847,-545.5786801718847,-627.512013505218,-627.512013505218,-627.512013505218,-57.24534683855097,-168.59534683855094,-627.512013505218,856.287986494782,2491.626108041752,1,NÃO,34,35.79,27,11.64,23.715,8.0,1.0,0.0,0.0,0.0,0.0,,,,6,5,8.20161049806144,19,2.85242456087675,7,185713.311522567,113547.7810475,208350.1621715,212553.00897025,0.5,44.48762302415747
AUGUSTO SEVERO RN,RN,AUGUSTO SEVERO,-5.8697839,-35.3609613,621,624,774,495,9638,896.954,10.745255609540736,9638,896.954,77321,6576,4319,20738,42649,3039,5,Centro Local,5,Centro Local,,,,,,5,1.34242268082221,1.34242268082221,0.0,,,,,,,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,NÃO,1612.21215040329,1749.16666666666,1113.03333333333,0.0,0.0,0.0,8092.61666666666,2863.6,0.0,0.0,999.821208975551,136.9545162633699,-499.1788170699601,-1612.21215040329,-1612.21215040329,-1612.21215040329,6480.40451626337,1251.38784959671,-1612.21215040329,-1612.21215040329,-612.390941427739,1,NÃO,15,15.79,8,3.45,9.62,8.0,1.0,0.0,0.0,0.0,0.0,,,,6,5,0.0,6,0.62143966856551,7,13120.247657,702.373977,10961.547424,9070.59564366667,0.5,8.022515044615066
AUREA RS,RS,AUREA,-27.6970921,-52.0521778,707,715,841,588,3573,156.729,22.79731255862029,3573,156.729,104787,40815,6239,33914,18499,5320,5,Centro Local,5,Centro Local,,,,,,5,,1.44715803134222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NÃO,164.531666666667,0.0,96.8333333333332,0.0,0.0,0.0,769.816666666668,778.666666666667,0.0,0.0,0.0,-164.531666666667,-67.6983333333338,-164.531666666667,-164.531666666667,-164.531666666667,605.285000000001,614.135,-164.531666666667,-164.531666666667,-164.531666666667,0,NÃO,28,29.47,16,6.9,18.185,8.0,1.0,0.0,0.0,0.0,0.0,,,,6,5,0.0,9,2.53235790658413,7,9077.1793869,8402.8987652,30906.8608124,61783.390250225,0.5,29.327455919395465
AURIFLAMA SP,SP,AURIFLAMA,-20.6840418,-50.5554616,773,746,840,738,15123,434.498,34.80568380061588,15123,434.498,292085,24690,41567,151938,56737,17153,4B,Centro de Zona B,4B,Centro de Zona B,,,Centro de Zona,4b,Centro local B,5,1.84509804001426,1.84509804001426,0.0,,,,,,,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,NÃO,3626.40515275869,2704.01666666666,1393.6,2770.03333333333,0.0,1428.06666666667,1866.1,6904.8,0.0,5226.0,13876.5737498091,-922.3884860920298,-2232.80515275869,-856.3718194253597,-3626.40515275869,-2198.33848609202,-1760.30515275869,3278.3948472413103,-3626.40515275869,1599.5948472413102,10250.168597050411,0,NÃO,54,56.84,58,25.0,40.92,6.0,1.0,1.0,1.0,1.0,1.0,7.0,,,6,3,2.90947563314157,149,9.80973072618342,7,70530.1736490833,129796.2739815,52035.067366,1401.97995,2.0,19.31395887059446
AURILANDIA GO,GO,AURILANDIA,-16.6772599,-50.4641231,700,661,836,620,3184,565.34,5.632009056496975,3184,565.34,55834,18757,3779,14575,15917,2807,5,Centro Local,5,Centro Local,,,,,,5,,1.07918124604762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NÃO,1880.34966666667,0.0,0.0,0.0,0.0,0.0,12499.1666666667,5923.25000000001,0.0,0.0,381.08,-1880.34966666667,-1880.34966666667,-1880.34966666667,-1880.34966666667,-1880.34966666667,10618.81700000003,4042.90033333334,-1880.34966666667,-1880.34966666667,-1499.26966666667,1,NÃO,14,14.74,11,4.74,9.74,8.0,0.0,0.0,1.0,0.0,0.0,,,,6,5,0.0,5,1.6025641025641,6,0.0,0.0,0.0,0.0,0.5,17.535804020100503
AURORA CE,CE,AURORA,-6.9426019,-38.9693765,605,557,764,521,24699,885.836,27.8821361967678,24699,885.836,175870,14856,6231,64330,77498,12956,5,Centro Local,5,Centro Local,,,,,,5,1.80617997398389,1.50514997831991,0.301029995663981,,,,,,,8,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,NÃO,2897.44913098863,0.0,0.0,0.0,0.0,0.0,0.0,1052.8,0.0,0.0,26360.7319919818,-2897.44913098863,-2897.44913098863,-2897.44913098863,-2897.44913098863,-2897.44913098863,-2897.44913098863,-1844.6491309886296,-2897.44913098863,-2897.44913098863,23463.28286099317,0,NÃO,30,31.58,21,9.05,20.315,8.0,1.0,0.0,0.0,0.0,0.0,,,,6,5,3.60338475241913,18,0.730104648332928,7,28148.0088335,27767.63033575,27767.63033575,29614.541086175,0.5,7.120531195594963
AURORA DO PARA PA,PA,AURORA DO PARA,-2.1323199,-47.558436,519,504,773,358,30896,1811.84,17.052278346873898,30896,1811.84,298264,119040,16154,42312,113067,7690,5,Centro Local,5,Centro Local,,,,,,5,,1.23044892137827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NÃO,1755.70037340227,4163.66666666667,4163.66666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9229.67040068937,2407.9662932644,2407.9662932644,-1755.70037340227,-1755.70037340227,-1755.70037340227,-1755.70037340227,-1755.70037340227,-1755.70037340227,-1755.70037340227,7473.9700272871005,1,NÃO,16,16.84,10,4.31,10.575,8.0,0.0,1.0,0.0,0.0,0.0,,,,6,5,1.87726566545831,1,0.0319101410428234,7,0.0,0.0,0.0,0.0,0.5,9.653806317969964
AURORA DO TOCANTINS TO,TO,AURORA DO TOCANTINS,-12.71045,-46.407604,677,676,804,570,3731,752.83,4.955966154377482,3731,752.83,41475,11116,1470,5669,21975,1245,5,Centro Local,5,Centro Local,,,,,,5,,0.698970004336019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NÃO,2000.86763519696,0.0,0.0,0.0,0.0,0.0,443.033333333333,0.0,0.0,0.0,18401.2044490659,-2000.86763519696,-2000.86763519696,-2000.86763519696,-2000.86763519696,-2000.86763519696,-1557.834301863627,-2000.86763519696,-2000.86763519696,-2000.86763519696,16400.33681386894,1,NÃO,10,10.53,3,1.29,5.91,,,,,,,,,,6,5,0.0,3,0.79850944902848,7,0.0,0.0,0.0,0.0,0.5,11.116322701688555
AURORA SC,SC,AURORA,-27.3166417,-49.6368502,733,748,870,606,5676,207.211,27.392368165782703,5676,207.211,147850,44590,23487,41112,25926,12735,5,Centro Local,5,Centro Local,,,,,,5,,1.54406804435028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NÃO,1523.7534785239,0.0,2481.2,0.0,0.0,0.0,0.0,1654.13333333333,0.0,0.0,11102.2014519056,-1523.7534785239,957.4465214761,-1523.7534785239,-1523.7534785239,-1523.7534785239,-1523.7534785239,130.37985480943007,-1523.7534785239,-1523.7534785239,9578.4479733817,0,NÃO,25,26.32,18,7.76,17.04,8.0,1.0,0.0,0.0,0.0,0.0,,,,6,5,2.46652572233968,44,7.74784293009333,7,35528.7519778,2786.58631,33439.03572,118840.16206677,0.5,26.048273431994364
AUTAZES AM,AM,AUTAZES,-3.5833283,-59.1301518,577,539,799,446,38830,7652.852,5.07392538102135,38830,7652.852,287717,86490,12416,45601,137591,5618,5,Centro Local,5,Centro Local,,,,,,5,1.77815125038364,1.47712125471966,0.301029995663981,,,,,,,8,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,NÃO,4068.94933333333,2448.06666666667,0.0,0.0,0.0,0.0,15705.2933333333,22536.1333333333,0.0,0.0,0.0,-1620.88266666666,-4068.94933333333,-4068.94933333333,-4068.94933333333,-4068.94933333333,11636.34399999997,18467.18399999997,-4068.94933333333,-4068.94933333333,-4068.94933333333,0,NÃO,19,20.0,10,4.31,12.155,8.0,1.0,1.0,0.0,0.0,1.0,7.0,,,6,5,0.798351789853206,4,0.101099456590421,7,30394.4003607,8365.30257253334,97998.9616351334,115518.6083758,0.5,7.409657481328869
AVAI SP,SP,AVAI,-22.1564662,-49.3316395,714,674,830,650,5369,540.689,9.929922746717615,5369,540.689,283507,181163,10293,58630,24918,8503,5,Centro Local,5,Centro Local,,,,,,5,,1.5910646070265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NÃO,511.074421392347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5110.74421392347,-511.074421392347,-511.074421392347,-511.074421392347,-511.074421392347,-511.074421392347,-511.074421392347,-511.074421392347,-511.074421392347,-511.074421392347,4599.669792531123,0,NÃO,14,14.74,9,3.88,9.31,8.0,0.0,0.0,0.0,0.0,0.0,,,,6,4,0.0,9,1.66574125485841,7,0.0,0.0,0.0,0.0,0.5,52.80443285528031
AVANHANDAVA SP,SP,AVANHANDAVA,-21.4603331,-49.9465156,705,688,817,623,13433,338.37,39.69914590536986,13433,338.37,337182,44871,152079,78839,49339,12054,5,Centro Local,5,Centro Local,,,,,,5,,1.50514997831991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NÃO,1083.03927163381,0.0,0.0,0.0,0.0,0.0,0.0,355.32,0.0,0.0,10435.5927163381,-1083.03927163381,-1083.03927163381,-1083.03927163381,-1083.03927163381,-1083.03927163381,-1083.03927163381,-727.71927163381,-1083.03927163381,-1083.03927163381,9352.55344470429,0,NÃO,28,29.47,26,11.21,20.34,8.0,1.0,0.0,0.0,1.0,0.0,,,,6,5,0.0,48,3.51674115319804,6,0.0,0.0,0.0,0.0,0.5,25.10101987642373
AVARE SP,SP,AVARE,-23.1045215,-48.9259103,767,751,866,695,90063,1213.055,74.24477867862545,90063,1213.055,2492529,131517,424229,1380102,358156,198525,3B,Centro Sub-Regional B,3B,Centro Sub-Regional B,4.0,Médio,Centro Sub-Regional,3b,Centro sub-regional B,3,3.44169513564072,2.59659709562646,0.845098040014257,7,395.0,32.0,59.0,173.0,131.0,5,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,SIM,80863.5514675932,112593.84,108338.49,107503.933333333,35801.69,179654.213333333,88763.6166666667,64999.1066666667,0.0,60802.2666666667,47496.5061574142,31730.28853240679,27474.9385324068,26640.3818657398,-45061.8614675932,98790.6618657398,7900.065199073491,-15864.444800926503,-80863.5514675932,-20061.284800926507,-33367.045310179004,0,NÃO,75,78.95,124,53.45,66.2,6.0,1.0,1.0,1.0,1.0,1.0,5.0,,7.0,6,3,1.76543086506112,1845,20.3518835144228,6,456404.364944825,1182309.9477123,558137.370219533,356671.072877517,1.5,27.675393890943006
AVEIRO PA,PA,AVEIRO,-3.6029015,-55.328079,541,470,748,450,16371,17074.052,0.9588233654202296,16371,17074.052,122583,49713,4163,12014,55291,1401,5,Centro Local,5,Centro Local,,,,,,5,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NÃO,1272.30918367347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12723.0918367347,-1272.30918367347,-1272.30918367347,-1272.30918367347,-1272.30918367347,-1272.30918367347,-1272.30918367347,-1272.30918367347,-1272.30918367347,-1272.30918367347,11450.782653061233,0,NÃO,6,6.32,3,1.29,3.805,,,,,,,,,,6,5,0.0,0,0.0,6,0.0,0.0,0.0,0.0,0.5,7.487813817115631
AVELINO LOPES PI,PI,AVELINO LOPES,-10.1346855,-43.9489525,554,532,722,442,11252,1218.073,9.237541592334775,11252,1218.073,71035,5255,4087,15077,43598,3018,5,Centro Local,4B,Centro de Zona B,,,,,,5,1.20411998265592,1.20411998265592,0.0,,,,,,,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,NÃO,2854.86090865615,1359.9,453.3,453.3,0.0,0.0,5134.5,9100.66666666667,0.0,4807.33333333334,5057.77484457197,-1494.96090865615,-2401.56090865615,-2401.56090865615,-2854.86090865615,-2854.86090865615,2279.63909134385,6245.80575801052,-2854.86090865615,1952.4724246771905,2202.91393591582,1,NÃO,16,16.84,7,3.02,9.93,,,,,,,,,7.0,6,5,1.59971560611447,6,0.531490831783152,7,0.0,0.0,0.0,0.0,0.5,6.313099893352293
AVELINOPOLIS GO,GO,AVELINOPOLIS,-16.4672409,-49.7578661,660,682,828,508,2425,174.235,13.9179843315063,2425,174.235,45990,19467,2629,9542,12379,1972,5,Centro Local,5,Centro Local,,,,,,5,,0.778151250383644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NÃO,454.969999999999,0.0,0.0,0.0,0.0,0.0,3226.51666666666,1323.18333333333,0.0,0.0,0.0,-454.969999999999,-454.969999999999,-454.969999999999,-454.969999999999,-454.969999999999,2771.546666666661,868.213333333331,-454.969999999999,-454.969999999999,-454.969999999999,0,NÃO,12,12.63,5,2.16,7.395,,,,,,,,,,6,6,4.94845360824742,3,1.24120810922631,6,0.0,0.0,0.0,0.0,0.5,18.964948453608248
AXIXA DO TOCANTINS TO,TO,AXIXA DO TOCANTINS,-5.612747,-47.77007,627,595,733,566,9725,150.213,64.74140054456007,9725,150.213,107015,10672,2666,25082,63736,4859,5,Centro Local,5,Centro Local,,,,,,5,,1.32221929473392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NÃO,4471.21025294835,605.2,0.0,405.9,0.0,0.0,5086.2,23325.9,0.0,0.0,15064.6562331872,-3866.01025294835,-4471.21025294835,-4065.31025294835,-4471.21025294835,-4471.21025294835,614.9897470516498,18854.68974705165,-4471.21025294835,-4471.21025294835,10593.445980238848,0,NÃO,11,11.58,8,3.45,7.515,,,,,,,,,,6,5,0.0,8,0.820008200082001,7,0.0,0.0,0.0,0.0,0.5,11.004113110539846
BABACULANDIA TO,TO,BABACULANDIA,-7.2034355,-47.761613,642,589,792,568,10662,1788.463,5.961543515297772,10662,1788.463,101634,27572,2992,10323,58399,2349,5,Centro Local,5,Centro Local,,,,,,5,,1.20411998265592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NÃO,2778.09333333333,0.0,0.0,0.0,0.0,0.0,27284.9166666667,431.4,0.0,0.0,0.0,-2778.09333333333,-2778.09333333333,-2778.09333333333,-2778.09333333333,-2778.09333333333,24506.82333333337,-2346.69333333333,-2778.09333333333,-2778.09333333333,-2778.09333333333,1,NÃO,13,13.68,4,1.72,7.7,,,,,,,,,,6,5,0.0,1,0.0937734433608402,7,0.0,0.0,0.0,0.0,0.5,9.53235790658413
